towerid;Latitudine;Longitudine;active;eNb;seNb;status;type;Nomesito;contributo;Bande
QPIVNIWGFN;43.2611443;11.9818856;Attivo;342028;Non presente;Non verificato;0;Camucia;SYSTEM;~B20~
UTCIEUPPLB;43.5076443;11.854529;Attivo;342029;Non presente;Non verificato;0;   Arezzo;SYSTEM;~B20~
LEPFSFQVNV;43.696936;11.8155233;Attivo;342031;Non presente;Non verificato;0;Bibbiena;SYSTEM;~B20~
OLXMWSDVKR;43.5740003;12.1206966;Attivo;342035;Non presente;Non verificato;0;   Sansepolcro;SYSTEM;~B20~
FDSBUCOTMK;43.5665986;12.1400073;Attivo;342038;Non presente;Non verificato;0;Sansepolcro;SYSTEM;~B20~
GLHISJDXNG;43.4624286;11.8808106;Attivo;342042;Non presente;Non verificato;0;   Arezzo;SYSTEM;~B20~
RBYIEJXGQG;43.4840556;12.0809996;Attivo;342044;Non presente;Non verificato;0;   Le Ville;SYSTEM;~B20~
GCDPXKEVJA;43.556273;12.091822;Attivo;342076;Non presente;Non verificato;0;Sansepolcro;SYSTEM;~B20~
QBRIQFSVMI;43.3577116;11.8502906;Attivo;342092;Non presente;Non verificato;0;Arezzo;SYSTEM;~B20~
WQHUCTJEIC;43.324539;11.7364516;Attivo;342107;Non presente;Non verificato;0;   Monte San Savino;SYSTEM;~B20~
KCFBOCJLFK;43.482445;11.6850525;Attivo;342108;Non presente;Non verificato;0;Laterina;SYSTEM;~B20~
QVIDGNDWOP;43.2010053;12.0062966;Attivo;342110;Non presente;Non verificato;0;Cortona;SYSTEM;~B20~
JSHDWFMSBG;43.7751487;11.2559322;Attivo;344002;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
CVGWMCPCPK;43.7690256;11.2696956;Attivo;344007;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
BJVHOJRHBM;43.7612576;11.2424403;Attivo;344009;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
PJCPJYHWFT;43.7804646;11.2580393;Attivo;344011;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
WXSFQFSVYC;43.7791003;11.266076;Attivo;344012;Non presente;Non verificato;0;   Firenze;SYSTEM;~B20~
KIADYYTVIS;43.7750713;11.2691946;Attivo;344013;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
CTBHHVOEFT;43.783417;11.2665603;Attivo;344014;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
EKNMHYBVQJ;43.7693213;11.294069;Attivo;344016;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
KPPOEYDYCD;43.7622515;11.2918696;Attivo;344017;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
URMVJTJINS;43.7554626;11.302227;Attivo;344018;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
UBTNBBDOHI;43.777499;11.2996076;Attivo;344021;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
PULJDRGCMV;43.7792623;11.2820478;Attivo;344023;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
PUAEIHVOEH;43.782896;11.2821393;Attivo;344024;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
UBBLMBKCAO;43.787378;11.2523476;Attivo;344026;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
UQWFJUOJXM;43.7914875;11.2410463;Attivo;344027;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
WSOPNGAVCX;43.7999688;11.2425778;Attivo;344028;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
MBEMKEQPIE;43.8106853;11.2358563;Attivo;344029;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
TRGYGVEWUI;43.799745;11.2329983;Attivo;344030;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
PKMXVAQQRM;43.7830966;11.2335746;Attivo;344031;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
ASUYSDRRWC;43.7963456;11.2278935;Attivo;344033;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
EMFIGPTNBA;43.7947043;11.1990961;Attivo;344034;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
HYSOYCRULN;43.773296;11.2365356;Attivo;344035;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
JDPWAEEOYP;43.7743135;11.222618;Attivo;344037;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
XXCNJPGUEV;43.8113145;11.2186266;Attivo;344042;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
XCUUTXIRBE;43.8046093;11.1821696;Attivo;344045;Non presente;Non verificato;0;Osmannoro;SYSTEM;~B20~~B7~
WIJDHPWAAT;43.7911515;11.2169938;Attivo;344046;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
HOTACLAEXX;43.772621;11.208581;Attivo;344047;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
BHRGHVUOKI;43.760615;11.2858053;Attivo;344052;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
PSCBQPMWPO;43.755529;11.1917378;Attivo;344054;Non presente;Non verificato;0;Scandicci;SYSTEM;~B20~~B7~
PKSPQIXIBO;43.7472023;11.1790563;Attivo;344055;Non presente;Non verificato;0;Scandicci;SYSTEM;~B20~
IXXUFUBRQC;43.7670566;11.1780933;Attivo;344056;Non presente;Non verificato;0;Scandicci;SYSTEM;~B20~
REVBOSUADB;43.8284963;11.1296126;Attivo;344058;Non presente;Non verificato;0;Campi Bisenzio;SYSTEM;~B20~
HFRXDXRVMI;43.850118;11.167638;Attivo;344059;Non presente;Non verificato;0;Calenzano;SYSTEM;~B20~
AAOOIDFOVN;43.832753;11.1879933;Attivo;344060;Non presente;Non verificato;0;Sesto Fiorentino;SYSTEM;~B20~~B7~
AXNURBCOCS;43.829693;11.2036046;Attivo;344061;Non presente;Non verificato;0;Sesto Fiorentino;SYSTEM;~B20~
SCYYPIPOFL;43.7702393;11.1508773;Attivo;344062;Non presente;Non verificato;0;Scandicci;SYSTEM;~B20~
BPLDWCIGTU;43.775779;11.1019516;Attivo;344063;Non presente;Non verificato;0;Signa;SYSTEM;~B20~
KMJQBMPBJS;43.7937795;11.1637141;Attivo;344066;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
AJTKPHTCSN;43.800865;11.1424073;Attivo;344067;Non presente;Non verificato;0;Campi Bisenzio;SYSTEM;~B20~
VEICHNHTJL;43.8062766;11.105023;Attivo;344068;Non presente;Non verificato;0;Campi Bisenzio;SYSTEM;~B20~
ANLLVAMKAP;43.7331486;10.813153;Attivo;344069;Non presente;Non verificato;0;Fucecchio;SYSTEM;~B20~
LGVABXEAXT;43.5427903;11.04121;Attivo;344070;Non presente;Non verificato;0;Certaldo;SYSTEM;~B20~
RMHVQTHQKJ;43.726358;11.018369;Attivo;344073;Non presente;Non verificato;0;Montelupo fiorentino;SYSTEM;~B20~
DTDYFALYFU;43.954944;11.379704;Attivo;344078;Non presente;Non verificato;0;Borgo San Lorenzo;SYSTEM;~B20~
QMOOVMGUNO;43.639405;11.0832483;Attivo;344082;Non presente;Non verificato;0;Montespertoli;SYSTEM;~B20~
IILPNOYMYD;43.667114;11.187957;Attivo;344084;Non presente;Non verificato;0;San Casciano in Val di pesa;SYSTEM;~B20~
SPKPIWRMQS;43.632095;11.4627043;Attivo;344085;Non presente;Non verificato;0;Lagaccioni;SYSTEM;~B20~
MTVKTYNNGA;43.6664833;11.4548;Attivo;344086;Non presente;Non verificato;0;Ciliegi;SYSTEM;~B20~
WMUFOEDRCS;43.6824216;11.494469;Attivo;344087;Non presente;Non verificato;0;Reggello;SYSTEM;~B20~
IEGQASJMUF;43.5915693;10.9498813;Attivo;344089;Non presente;Non verificato;0;Castelfiorentino;SYSTEM;~B20~
QMNNUIOCHT;43.7444206;11.4712306;Attivo;344091;Non presente;Non verificato;0;   Sant Ellero;SYSTEM;~B20~
UVKMLNGKQX;43.7309656;11.2981886;Attivo;344104;Non presente;Non verificato;0;Grassina;SYSTEM;~B20~
UQVVIHMEKE;43.6452173;11.2934283;Attivo;344105;Non presente;Non verificato;0;Greve in Chianti;SYSTEM;~B20~
JYXEOGKPKA;43.57961;11.3216936;Attivo;344106;Non presente;Non verificato;0;Greve in Chianti;SYSTEM;~B20~
OHOOYFNTWA;43.7057876;11.2167843;Attivo;344107;Non presente;Non verificato;0;Tavarnuzze;SYSTEM;~B20~
MXUWGMGTBQ;43.616623;11.191592;Attivo;344109;Non presente;Non verificato;0;San Casciano in Val di pesa;SYSTEM;~B20~
BBYMWWSTKU;43.8673666;11.165895;Attivo;344116;Non presente;Non verificato;0;Calenzano;SYSTEM;~B20~
ASDSKHQEKI;43.834426;11.495103;Attivo;344119;Non presente;Non verificato;0;Pontassieve;SYSTEM;~B20~
TMIFRGSQRX;43.92655;11.616601;Attivo;344122;Non presente;Non verificato;0;San Godenzo;SYSTEM;~B20~
FNJBHSXAIW;43.935387;11.4632406;Attivo;344123;Non presente;Non verificato;0;Vicchio;SYSTEM;~B20~
NYLLBMHFUC;43.99212;11.3684236;Attivo;344125;Non presente;Non verificato;0;Scarperia;SYSTEM;~B20~
IRIUBTAPHP;43.9944733;11.240509;Attivo;344127;Non presente;Non verificato;0;Barberino di Mugello;SYSTEM;~B20~
CJFRFVFPEK;43.781623;11.593606;Attivo;344132;Non presente;Non verificato;0;   Consuma;SYSTEM;~B20~
LSFFJEHPDU;43.765727;11.488716;Attivo;344133;Non presente;Non verificato;0;Pelago;SYSTEM;~B20~
XCBKOMAULP;43.7594645;11.482766;Attivo;344137;Non presente;Non verificato;0;   Pelago;SYSTEM;~B20~
MQWFEMMHHW;43.770347;11.2645476;Attivo;344139;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
MJLMEVBDDF;43.7215466;10.9484753;Attivo;344148;Non presente;Non verificato;0;Empoli;SYSTEM;~B20~
PDSIRJTAGU;43.770642;11.127113;Attivo;344170;Non presente;Non verificato;0;   Scandicci;SYSTEM;~B20~
QYIGQGTUOE;43.7052043;10.901687;Attivo;344173;Non presente;Non verificato;0;Terrafino;SYSTEM;~B20~
LJDBHSQNWS;43.797579;11.209692;Attivo;344182;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
BFNYWBEYAD;43.7566123;10.8990456;Attivo;344184;Non presente;Non verificato;0;Cerreto Guidi;SYSTEM;~B20~
ETDXPXKPKF;43.6534656;10.938857;Attivo;344185;Non presente;Non verificato;0;   Castelfiorentino;SYSTEM;~B20~
ATOHPXOQHR;43.5663586;10.9841473;Attivo;344188;Non presente;Non verificato;0;   Gambassi Terme;SYSTEM;~B20~
PGXUJULRIF;43.758526;11.3216706;Attivo;344190;Non presente;Non verificato;0;Bagno a Ripoli;SYSTEM;~B20~
NQNSEKOHDW;43.7815502;11.245782;Attivo;344191;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
PMQTBOTTME;43.7717533;11.2820106;Attivo;344195;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
FDNLNISSUK;43.7671972;11.2123477;Attivo;344203;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~~B7~
QTUYKAQLMJ;43.720484;10.8056333;Attivo;344204;Non presente;Non verificato;0;Fucecchio;SYSTEM;~B20~
AWTTMTIAIO;43.7400176;10.794115;Attivo;344205;Non presente;Non verificato;0;Fucecchio;SYSTEM;~B20~
NRSRGUGTKA;43.7234056;10.9737563;Attivo;344206;Non presente;Non verificato;0;   Empoli;SYSTEM;~B20~
VAYBGIBBEI;43.7816755;11.448855;Attivo;344210;Non presente;Non verificato;0;San Francesco;SYSTEM;~B20~
RHGLIUBYDD;43.8147536;11.170463;Attivo;344215;Non presente;Non verificato;0;Osmannoro;SYSTEM;~B20~
XOGDKCPYIM;43.842647;11.1452;Attivo;344217;Non presente;Non verificato;0;Campi Bisenzio;SYSTEM;~B20~
MSMAJPULBS;43.7792923;10.8423553;Attivo;344223;Non presente;Non verificato;0;Cerreto Guidi;SYSTEM;~B20~
HCWAFCMMJP;43.816119;11.2940023;Attivo;344241;Non presente;Non verificato;0;Pian di Mugnone;SYSTEM;~B20~
EBPQARRUXE;43.7945233;11.2405846;Attivo;344246;Non presente;Non verificato;0;Firenze;SYSTEM;~B20~
PDPSWNPECX;43.676163;11.456811;Attivo;344249;Non presente;Non verificato;0;Reggello;SYSTEM;~B20~
JQNESGPMFS;43.99103;11.218014;Attivo;344265;Non presente;Non verificato;0;Barberino di Mugello;SYSTEM;~B20~
BNRAPFVKAM;43.70568;11.305367;Attivo;344267;Non presente;Non verificato;0;Bagno a Ripoli;SYSTEM;~B20~
WFWDXQQAHR;44.060264;11.2532943;Attivo;344280;Non presente;Non verificato;0;   Barberino di Mugello;SYSTEM;~B20~
WMLHAAHLMB;43.7861476;11.395416;Attivo;344281;Non presente;Non verificato;0;Sieci;SYSTEM;~B20~
WCXILTMTYG;43.8102555;11.5220305;Attivo;344283;Non presente;Non verificato;0;Pelago;SYSTEM;~B20~
JEMRIANTSP;43.7536563;11.1848906;Attivo;344284;Non presente;Non verificato;0;Scandicci;SYSTEM;~B20~
RCLTSVYRXC;43.9598226;11.387925;Attivo;344293;Non presente;Non verificato;0;Borgo San Lorenzo;SYSTEM;~B20~
FSBITSPIXN;42.7591266;11.1140493;Attivo;346001;Non presente;Non verificato;0;Grosseto;SYSTEM;~B20~
BUVPPKEMVU;42.7562496;11.1071283;Attivo;346002;Non presente;Non verificato;0;Grosseto;SYSTEM;~B20~
FPTJUJBDPY;42.7699558;11.1132886;Attivo;346003;Non presente;Non verificato;0;Grosseto;SYSTEM;~B20~~B7~
KBXLHPLAPR;42.761135;11.124516;Attivo;346004;Non presente;Non verificato;0;Grosseto;SYSTEM;~B20~
NDLCEYHVCV;42.9274333;10.7640366;Attivo;346006;Non presente;Non verificato;0;Follonica;SYSTEM;~B20~
JAWWUKBTSF;42.766555;10.8763893;Attivo;346010;Non presente;Non verificato;0;Castiglione della Pescaia;SYSTEM;~B20~
CEBSRKFGHX;42.7207443;10.985905;Attivo;346011;Non presente;Non verificato;0;Marina di Grosseto;SYSTEM;~B20~
MXHUIBGTQI;42.7136063;11.0148496;Attivo;346012;Non presente;Non verificato;0;   Grosseto;SYSTEM;~B20~
WMCWUPFBOD;42.5574866;11.1702176;Attivo;346013;Non presente;Non verificato;0;Orbetello;SYSTEM;~B20~
ETMUUOBVQW;42.5015716;11.204814;Attivo;346014;Non presente;Non verificato;0;Albinia;SYSTEM;~B20~
EERDQAFOIT;42.4161083;11.300858;Attivo;346015;Non presente;Non verificato;0;Orbetello;SYSTEM;~B20~
OJJQGQXUAN;42.4139013;11.3704733;Attivo;346016;Non presente;Non verificato;0;Capalbio;SYSTEM;~B20~
TNFUGDMNVF;42.409903;11.4500896;Attivo;346017;Non presente;Non verificato;0;Capalbio;SYSTEM;~B20~
JLNWITGMUU;42.4439833;11.253902;Attivo;346022;Non presente;Non verificato;0;Orbetello;SYSTEM;~B20~
NNWNIFUNJR;42.842225;10.802648;Attivo;346024;Non presente;Non verificato;0;   Castiglione della Pescaia;SYSTEM;~B20~
CJOTQSVGRO;42.7807326;10.8311243;Attivo;346026;Non presente;Non verificato;0;Roccamare;SYSTEM;~B20~
JKYFXJRNOJ;42.4286103;11.4191173;Attivo;346030;Non presente;Non verificato;0;Capalbio;SYSTEM;~B20~
XATGTYOVVK;42.4368745;11.1189325;Attivo;346031;Non presente;Non verificato;0;Porto Santo Stefano;SYSTEM;~B20~
BIQIIADBNV;42.775712;11.1207106;Attivo;346032;Non presente;Non verificato;0;Grosseto;SYSTEM;~B20~
TUQEJXGBMB;42.7759276;11.103189;Attivo;346033;Non presente;Non verificato;0;Grosseto;SYSTEM;~B20~
GMLDBEQRRF;42.7819353;11.1127003;Attivo;346035;Non presente;Non verificato;0;   Grosseto;SYSTEM;~B20~
VNIAFVACWG;42.7480986;11.1132363;Attivo;346036;Non presente;Non verificato;0;Grosseto;SYSTEM;~B20~
OVQIBXSJHJ;42.8675825;11.545339;Attivo;346054;Non presente;Non verificato;0;Arcidosso;SYSTEM;~B20~
QONFATELFI;42.6670696;11.222904;Attivo;346057;Non presente;Non verificato;0;   Magliano in Toscana;SYSTEM;~B20~
HGLXWYSMJS;42.605249;11.5179313;Attivo;346058;Non presente;Non verificato;0;   Manciano;SYSTEM;~B20~
IXLLQHOGHE;42.636918;11.6844963;Attivo;346059;Non presente;Non verificato;0;   Pitigliano;SYSTEM;~B20~
WAJSMTPPHP;42.9353123;10.7332146;Attivo;346078;Non presente;Non verificato;0;   Follonica;SYSTEM;~B20~
EYIGEJOUHF;42.9286666;10.8016193;Attivo;346079;Non presente;Non verificato;0;   La Botte;SYSTEM;~B20~
GNMLELTBNP;42.766704;10.897403;Attivo;346084;Non presente;Non verificato;0;   Provincia di Grosseto;SYSTEM;~B20~
JBSRYVCYBK;42.7528803;10.9577933;Attivo;346100;Non presente;Non verificato;0;Grosseto;SYSTEM;~B20~
SCOMGQFJCW;42.672418;11.764175;Attivo;346104;Non presente;Verificato;0;San Quirico;luchella;~B20~
JTKCEYVECH;43.136228;11.020339;Attivo;346105;Non presente;Verificato;0;Montieri;stefm;~B20~
XEDFYWPXJI;43.5536495;10.3197428;Attivo;348003;Non presente;Non verificato;0;Livorno;SYSTEM;~B7~~B20~
QQYAGWVHUI;43.5269136;10.3182973;Attivo;348004;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
BGYSYCQGOI;43.5134196;10.327864;Attivo;348006;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
AHDBOVKCBM;43.5340816;10.3270226;Attivo;348007;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
BFHMSQLHRO;43.527385;10.332711;Attivo;348008;Non presente;Non verificato;0;   Livorno;SYSTEM;~B20~
GORMCEEBOE;43.5656893;10.3349023;Attivo;348010;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
QOECOOFMYM;43.5465701;10.317657;Attivo;348011;Non presente;Non verificato;0;Livorno;SYSTEM;~B7~~B20~
RJMWDWFYAR;43.541314;10.3099623;Attivo;348013;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
XQBBNJTQNW;42.922421;10.543234;Attivo;348014;Non presente;Verificato;0;Piombino;stefm;~B20~
LNQGMRAVYR;43.3855976;10.460142;Attivo;348015;Non presente;Non verificato;0;Rosignano marittimo;SYSTEM;~B20~
JGLHHWXEFE;42.9324266;10.5241583;Attivo;348016;Non presente;Non verificato;0;Piombino;SYSTEM;~B20~
CNLDMRSHLF;42.93399;10.500124;Attivo;348017;Non presente;Verificato;0;Piombino Punta Falcone;stefm;~B20~
XGCVFOGBHC;43.406382;10.4191706;Attivo;348018;Non presente;Non verificato;0;Rosignano Solvay-Castiglioncello;SYSTEM;~B20~
LPLIVFUNGK;43.396277;10.4344806;Attivo;348019;Non presente;Non verificato;0;Rosignano Solvay-Castiglioncello;SYSTEM;~B20~
EPRANXHKHU;43.3100106;10.5255396;Attivo;348021;Non presente;Non verificato;0;Cecina;SYSTEM;~B20~
VEBAFAEKSI;43.5890626;10.4647313;Attivo;348022;Non presente;Non verificato;0;Collesalvetti;SYSTEM;~B20~
XKGLPLXFWA;43.3038623;10.5031596;Attivo;348023;Non presente;Non verificato;0;Cecina;SYSTEM;~B20~
OUWRUUGAJF;43.460262;10.361138;Attivo;348024;Non presente;Non verificato;0;empty;SYSTEM;~B20~
SWRXWXOLGL;43.0830866;10.5473403;Attivo;348025;Non presente;Non verificato;0;San Vincenzo;SYSTEM;~B20~
CXNRPGUKKK;42.9751806;10.6247533;Attivo;348026;Non presente;Non verificato;0;Piombino;SYSTEM;~B20~
GTCDNBQMNT;43.350833;10.4633003;Attivo;348027;Non presente;Non verificato;0;Vada;SYSTEM;~B20~
WMYKLBIRFH;43.1672826;10.5722596;Attivo;348028;Non presente;Non verificato;0;Donoratico;SYSTEM;~B20~
AYJQMFDKLS;43.010082;10.5417986;Attivo;348030;Non presente;Non verificato;0;Piombino;SYSTEM;~B20~
NFYPGANOAN;43.5323923;10.4643373;Attivo;348031;Non presente;Non verificato;0;Collesalvetti;SYSTEM;~B20~
DDAVFHBBDH;43.0272916;10.6066913;Attivo;348032;Non presente;Non verificato;0;Venturina Terme;SYSTEM;~B20~
WCEDGHANUJ;43.2394736;10.548375;Attivo;348034;Non presente;Non verificato;0;Bibbona;SYSTEM;~B20~
AGNXOOXMGU;42.8041903;10.3169426;Attivo;348036;Non presente;Non verificato;0;Portoferraio;SYSTEM;~B20~
PLBUWGJCJF;43.0547856;10.6880936;Attivo;348037;Non presente;Non verificato;0;   Suvereto;SYSTEM;~B20~
HMFTOAODFB;42.848931;10.451556;Attivo;348039;Non presente;Non verificato;0;mpty;SYSTEM;~B20~
EHGHAOGJMP;43.100911;10.546372;Attivo;348040;Non presente;Non verificato;0;San Vincenzo;SYSTEM;~B20~
RRVKFPTXNT;43.0343283;10.577886;Attivo;348041;Non presente;Non verificato;0;   Campiglia Marittima;SYSTEM;~B20~
INGANLXEDL;42.7468473;10.232443;Attivo;348046;Non presente;Non verificato;0;Marina di Campo;SYSTEM;~B20~
SJNQMDYKWK;42.736851;10.1819915;Attivo;348048;Non presente;Non verificato;0;   Campo nell Elba;SYSTEM;~B20~
ATGERYIRGC;42.7956905;10.223691;Attivo;348054;Non presente;Non verificato;0;Marciana;SYSTEM;~B20~
CJASGOHQGA;42.7592653;10.3318766;Attivo;348057;Non presente;Non verificato;0;Portoferraio;SYSTEM;~B20~
RSHSDMIRWM;42.778429;10.3569135;Attivo;348058;Non presente;Non verificato;0;   Portoferraio;SYSTEM;~B20~
DGXAYAEPQB;42.7492873;10.3815026;Attivo;348059;Non presente;Non verificato;0;Capoliveri;SYSTEM;~B20~
WTNNHCGAJF;43.5564083;10.3089523;Attivo;348067;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
RQKFMSVJGA;42.810472;10.315096;Attivo;348071;Non presente;Non verificato;0;Portoferraio;SYSTEM;~B20~
NHDEOTWJDR;43.550234;10.464654;Attivo;348073;Non presente;Non verificato;0;   Collesalvetti;SYSTEM;~B20~
NBLYXIREHQ;43.552412;10.3385903;Attivo;348075;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
JQYETTFPMY;43.329958;10.478739;Attivo;348076;Non presente;Non verificato;0;Rosignano marittimo;SYSTEM;~B20~
EUIQNCWXGP;42.800686;10.26924;Attivo;348080;Non presente;Non verificato;0;Scaglieri;SYSTEM;~B20~
NGWHETATSN;42.925001;10.521385;Attivo;348089;Non presente;Verificato;0;Piombino;stefm;~B20~
FCTQHIMFFJ;42.94694;10.538029;Attivo;348090;Non presente;Verificato;0;Piombino;stefm;~B20~
MDUEKOIDFR;43.380771;10.4461566;Attivo;348091;Non presente;Non verificato;0;   Rosignano Solvay-Castiglioncello;SYSTEM;~B20~
VGJVSBYLJV;43.2694266;10.553336;Attivo;348102;Non presente;Non verificato;0;Bibbona;SYSTEM;~B20~
BDESPMHFPE;43.5775835;10.31521;Attivo;348109;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
FNLPPERJLI;42.7308935;10.3741565;Attivo;348110;Non presente;Non verificato;0;   Morcone;SYSTEM;~B20~
UNJVSLLQVE;42.9573236;10.683812;Attivo;348114;Non presente;Non verificato;0;Piombino;SYSTEM;~B20~
STVEEKWMWL;43.562209;10.3200293;Attivo;348115;Non presente;Non verificato;0;Livorno;SYSTEM;~B20~
AQJKNLMTDD;43.2418766;10.5448203;Attivo;348117;Non presente;Non verificato;0;Bibbona;SYSTEM;~B20~
OYTJDUSOWB;43.8422316;10.5039833;Attivo;350001;Non presente;Non verificato;0;Lucca;SYSTEM;~B20~
WCITHTAFVX;43.8350913;10.502933;Attivo;350003;Non presente;Non verificato;0;Lucca;SYSTEM;~B20~
SXWCEJORBI;43.850466;10.5087426;Attivo;350004;Non presente;Non verificato;0;Lucca;SYSTEM;~B20~
UMRXFJEANE;43.8417123;10.5260243;Attivo;350006;Non presente;Non verificato;0;Lucca;SYSTEM;~B20~
FIEMHPBPFC;43.829073;10.4864256;Attivo;350007;Non presente;Non verificato;0;Lucca;SYSTEM;~B20~
FODWEECNYL;43.8992583;10.2266606;Attivo;350011;Non presente;Non verificato;0;Camaiore;SYSTEM;~B20~
HNULSHODCT;43.8119576;10.6851896;Attivo;350018;Non presente;Non verificato;0;Altopascio;SYSTEM;~B20~
MNQSVCLRVJ;43.9643273;10.1752003;Attivo;350020;Non presente;Non verificato;0;Forte dei Marmi;SYSTEM;~B20~
PXKFSAYPLL;43.9562696;10.2199653;Attivo;350024;Non presente;Non verificato;0;mpty;SYSTEM;~B20~
KKRTXMAPXD;43.8316065;10.7003625;Attivo;350025;Non presente;Non verificato;0;Altopascio;SYSTEM;~B20~
UWHRXQWCHA;44.0471516;10.478187;Attivo;350030;Non presente;Non verificato;0;Fornaci di Barga;SYSTEM;~B20~
CVFJBTGTFS;44.113924;10.406723;Attivo;350032;Non presente;Non verificato;0;Castelnuovo di Garfagnana;SYSTEM;~B20~
DWILOUXIBN;43.8604336;10.2474433;Attivo;350037;Non presente;Non verificato;0;Viareggio;SYSTEM;~B20~
JCWNFEKOLS;43.8684016;10.258676;Attivo;350039;Non presente;Non verificato;0;Viareggio;SYSTEM;~B20~
UWSQCJPHYB;43.83825;10.2844853;Attivo;350041;Non presente;Non verificato;0;BarÃ¹;SYSTEM;~B20~
QIOFXGNWMH;43.8214153;10.261028;Attivo;350042;Non presente;Non verificato;0;   Marina di Torre del Lago Puccini;SYSTEM;~B20~
KIWHQGGFCI;44.003697;10.5666353;Attivo;350045;Non presente;Non verificato;0;Borgo a Mozzano;SYSTEM;~B20~
OCPJRDIBDQ;43.8584103;10.5198678;Attivo;350048;Non presente;Non verificato;0;Lucca;SYSTEM;~B20~~B7~
QLTITUHHRY;43.925285;10.2575956;Attivo;350063;Non presente;Non verificato;0;Camaiore;SYSTEM;~B20~
CKEPODQQUG;43.8818923;10.2519876;Attivo;350064;Non presente;Non verificato;0;Viareggio;SYSTEM;~B20~
WFBLDSJQOU;43.869027;10.5819443;Attivo;350071;Non presente;Non verificato;0;Capannori;SYSTEM;~B20~
MQFWAKKEPM;43.846202;10.4554733;Attivo;350073;Non presente;Non verificato;0;Lucca;SYSTEM;~B20~
SYCYTRNQPP;43.98042;10.16275;Attivo;350075;Non presente;Verificato;0;LU075;EBts-Mapper;~B20~
IFABCXDSRW;43.8926703;10.2381346;Attivo;350076;Non presente;Non verificato;0;Camaiore;SYSTEM;~B20~
VSOADYVRLR;43.9100656;10.217777;Attivo;350077;Non presente;Non verificato;0;Camaiore;SYSTEM;~B20~
NTYRTEFQHM;43.8721793;10.5542833;Attivo;350079;Non presente;Non verificato;0;Capannori;SYSTEM;~B20~
EPSNQEGRQW;43.9370293;10.2049816;Attivo;350083;Non presente;Non verificato;0;   Pietrasanta;SYSTEM;~B20~
BLGYAQXTMG;43.9608893;10.173139;Attivo;350085;Non presente;Non verificato;0;Forte dei Marmi;SYSTEM;~B20~
CFOTAXYAJH;43.957787;10.196299;Attivo;350087;Non presente;Non verificato;0;   Forte dei Marmi;SYSTEM;~B20~
CWBLGHUUUT;43.9757213;10.184198;Attivo;350089;Non presente;Non verificato;0;Seravezza;SYSTEM;~B20~
TFKYADCEVW;43.98262;10.20081;Attivo;350090;Non presente;Verificato;0;LU090;EBts-Mapper;~B20~
FLDAXEKVHT;43.97409;10.20339;Attivo;350091;Non presente;Verificato;0;LU091;EBts-Mapper;~B20~
OSXOJPIMJR;43.97853;10.21215;Attivo;350092;Non presente;Verificato;0;LU092;EBts-Mapper;~B20~
RFWBCCFFMY;43.9376666;10.221934;Attivo;350093;Non presente;Non verificato;0;Pietrasanta;SYSTEM;~B20~
